LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_training,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_cumul,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,796.6474701749994,146,H,hexagon,0.0015343169998232042,,,,,,,,,1,0,,5,,,,,,,,,,,792.7300170299995,792.7300170299995,792.7300170299995,792.7300170299995,794.2282496889993,794.2282496889993,794.2282496889993,794.2282496889993,794.2449767219996,794.2449767219996,794.2449767219996,794.2449767219996,repeat,letter,lettRpt,j,0.9008244420001574,vtsPrac,0,795.1458205339995,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,801.4026812669999,132,D,circle,0.0013467510007103556,,,,,,,,,1,0,,5,,,,,,,,,,,797.6351826229993,797.6351826229993,797.6351826229993,797.6351826229993,799.1335207379998,799.1335207379998,799.1335207379998,799.1335207379998,799.1502267349997,799.1502267349997,799.1502267349997,799.1502267349997,repeat,letter,lettRpt,j,0.7397535730005984,vtsPrac,0,799.9010764169998,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,806.1914769639998,160,S,triangle,0.0014914930006852956,,,,,,,,,1,0,,5,,,,,,,,,,,802.3908713609999,802.3908713609999,802.3908713609999,802.3908713609999,803.8888657849993,803.8888657849993,803.8888657849993,803.8888657849993,803.9056069259996,803.9056069259996,803.9056069259996,803.9056069259996,repeat,letter,lettRpt,k,0.7681585560003441,vtsPrac,0,804.6900500279999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,811.2636716919997,167,W,star,0.0015621730008206214,,,,,,,,,1,0,,5,,,,,,,,,,,807.1800602889998,807.1800602889998,807.1800602889998,807.1800602889998,808.6774424299992,808.6774424299992,808.6774424299992,808.6774424299992,808.6942333359993,808.6942333359993,808.6942333359993,808.6942333359993,repeat,letter,lettRpt,k,1.0678305990004446,vtsPrac,0,809.7620600369992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,816.0188797499995,146,H,triangle,0.0013995650006108917,,,,,,,,,1,0,,5,,,,,,,,,,,812.252085012,812.252085012,812.252085012,812.252085012,813.7497289899993,813.7497289899993,813.7497289899993,813.7497289899993,813.7663369639995,813.7663369639995,813.7663369639995,813.7663369639995,repeat,letter,lettRpt,j,0.7397158540006785,vtsPrac,0,814.5171287339999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,820.8574208099999,132,B,circle,0.0015226300001813797,,,,,,,,,1,0,,5,,,,,,,,,,,817.0076690279993,817.0076690279993,817.0076690279993,817.0076690279993,818.504809864,818.504809864,818.504809864,818.504809864,818.5214769169997,818.5214769169997,818.5214769169997,818.5214769169997,repeat,letter,lettRpt,j,0.832686905000628,vtsPrac,0,819.355779691,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,826.6807903549998,125,F,star,0.0013185389998398023,,,,,,,,,1,0,,5,,,,,,,,,,,821.846160649,821.846160649,821.846160649,821.846160649,823.3435569099993,823.3435569099993,823.3435569099993,823.3435569099993,823.360334299,823.360334299,823.360334299,823.360334299,repeat,letter,lettRpt,j,1.80994640300014,vtsPrac,0,825.1789913079992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,832.6038090419997,181,U,star,0.0016446069994344725,,,,,,,,,1,0,,5,,,,,,,,,,,827.668587616,827.668587616,827.668587616,827.668587616,829.1668141309992,829.1668141309992,829.1668141309992,829.1668141309992,829.1833998949996,829.1833998949996,829.1833998949996,829.1833998949996,repeat,letter,lettRpt,k,1.914628105000702,vtsPrac,0,831.1021541339996,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,837.2923787379996,139,D,circle,0.0013879230000384268,,,,,,,,,1,0,,5,,,,,,,,,,,833.5908573329998,833.5908573329998,833.5908573329998,833.5908573329998,835.0900390589995,835.0900390589995,835.0900390589995,835.0900390589995,835.1068082249994,835.1068082249994,835.1068082249994,835.1068082249994,repeat,letter,lettRpt,j,0.6701169570005732,vtsPrac,0,835.7907404479993,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,842.8319240999999,167,S,star,0.0014212979995136266,,,,,,,,,1,0,,5,,,,,,,,,,,838.2810832589994,838.2810832589994,838.2810832589994,838.2810832589994,839.7784309849994,839.7784309849994,839.7784309849994,839.7784309849994,839.7951034159996,839.7951034159996,839.7951034159996,839.7951034159996,repeat,letter,lettRpt,k,1.5350004720003199,vtsPrac,0,841.3301484869999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,848.3043312309992,160,W,triangle,0.0013576339997598552,,,,,,,,,1,0,,5,,,,,,,,,,,843.8208225999997,843.8208225999997,843.8208225999997,843.8208225999997,845.3177666019992,845.3177666019992,845.3177666019992,845.3177666019992,845.3344168159992,845.3344168159992,845.3344168159992,845.3344168159992,repeat,letter,lettRpt,k,1.4678583570012051,vtsPrac,0,846.80276366,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,853.1599275639992,132,U,star,0.0014635920006185188,,,,,,,,,1,0,,5,,,,,,,,,,,849.2932220909997,849.2932220909997,849.2932220909997,849.2932220909997,850.7905367369995,850.7905367369995,850.7905367369995,850.7905367369995,850.807271437,850.807271437,850.807271437,850.807271437,repeat,letter,lettRpt,k,0.8509600890010915,vtsPrac,0,851.6581881759994,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,857.7649693189996,174,B,hexagon,0.0013446510001813294,,,,,,,,,1,0,,5,,,,,,,,,,,854.1477577609994,854.1477577609994,854.1477577609994,854.1477577609994,855.6460432619997,855.6460432619997,855.6460432619997,855.6460432619997,855.662608179,855.662608179,855.662608179,855.662608179,repeat,letter,lettRpt,j,0.586334168000576,vtsPrac,0,856.2632502619999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,880.8904643019996,146,U,star,0.002029733000199485,,,,,,,,,1,0,,6,,,,,,,,,,,875.9228958039994,875.9228958039994,875.9228958039994,875.9228958039994,877.4200877809999,877.4200877809999,877.4200877809999,877.4200877809999,877.4367884029998,877.4367884029998,877.4367884029998,877.4367884029998,repeat,letter,lettRpt,k,1.9494092260010802,vtsPrac,0,879.388910783,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,886.279762565,125,S,hexagon,0.0015098589992703637,,,,,,,,,1,0,,6,,,,,,,,,,,881.8775223719995,881.8775223719995,881.8775223719995,881.8775223719995,883.3765003069993,883.3765003069993,883.3765003069993,883.3765003069993,883.3932482129994,883.3932482129994,883.3932482129994,883.3932482129994,switch,number,numSwt,d,1.3764796410005147,vtsPrac,0,884.7780438509999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,891.1852146989995,174,D,circle,0.0015499970004384522,,,,,,,,,0,0,,6,,,,,,,,,,,887.2669192539997,887.2669192539997,887.2669192539997,887.2669192539997,888.7658759959995,888.7658759959995,888.7658759959995,888.7658759959995,888.7823485239996,888.7823485239996,888.7823485239996,888.7823485239996,switch,letter,NA,k,0.8994123300008141,vtsPrac,0,889.6836251699997,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,896.1071314439996,132,B,hexagon,0.001316556000347191,,,,,,,,,1,1,,6,,,,,,,,,,,892.1734515179996,892.1734515179996,892.1734515179996,892.1734515179996,893.6713418579993,893.6713418579993,893.6713418579993,893.6713418579993,893.6879890299997,893.6879890299997,893.6879890299997,893.6879890299997,switch,number,numSwt,d,0.9137718570009383,vtsPrac,0,894.6056329919993,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,900.7457101619993,146,U,circle,0.0014007139998284401,,,,,,,,,1,0,,6,,,,,,,,,,,897.0951947369995,897.0951947369995,897.0951947369995,897.0951947369995,898.5933151289992,898.5933151289992,898.5933151289992,898.5933151289992,898.6099313969999,898.6099313969999,898.6099313969999,898.6099313969999,switch,letter,lettSwt,k,0.6322858440007622,vtsPrac,0,899.2440563829996,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,905.5677625419994,125,S,star,0.0019636550005088793,,,,,,,,,1,0,,6,,,,,,,,,,,901.7350765629999,901.7350765629999,901.7350765629999,901.7350765629999,903.231805079,903.231805079,903.231805079,903.231805079,903.2485457999992,903.2485457999992,903.2485457999992,903.2485457999992,switch,number,numSwt,d,0.8176076550007565,vtsPrac,0,904.0660562979992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,910.1560224499999,174,D,hexagon,0.0013882229995942907,,,,,,,,,1,0,,6,,,,,,,,,,,906.5554999759997,906.5554999759997,906.5554999759997,906.5554999759997,908.0537600019998,908.0537600019998,908.0537600019998,908.0537600019998,908.0705397329994,908.0705397329994,908.0705397329994,908.0705397329994,switch,letter,lettSwt,j,0.5713989700007005,vtsPrac,0,908.6543871109998,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,914.9113424489997,132,B,triangle,0.0014361129997269018,,,,,,,,,1,0,,6,,,,,,,,,,,911.1448422049998,911.1448422049998,911.1448422049998,911.1448422049998,912.6420651239996,912.6420651239996,912.6420651239996,912.6420651239996,912.6589003589997,912.6589003589997,912.6589003589997,912.6589003589997,repeat,letter,lettRpt,j,0.7422985420007535,vtsPrac,0,913.4094840969992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,920.1671086229999,125,H,circle,0.0017956199999389355,,,,,,,,,1,0,,6,,,,,,,,,,,915.9000206519995,915.9000206519995,915.9000206519995,915.9000206519995,917.3975142669997,917.3975142669997,917.3975142669997,917.3975142669997,917.4142765879997,917.4142765879997,917.4142765879997,917.4142765879997,switch,number,numSwt,d,1.2434161960009078,vtsPrac,0,918.6655219099994,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,925.2894424039996,160,F,star,0.0015742400000817725,,,,,,,,,1,0,,6,,,,,,,,,,,921.1552251939993,921.1552251939993,921.1552251939993,921.1552251939993,922.6532730649997,922.6532730649997,922.6532730649997,922.6532730649997,922.6699252089993,922.6699252089993,922.6699252089993,922.6699252089993,repeat,number,numRpt,f,1.1167289650011298,vtsPrac,0,923.7878393519995,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,930.0781337299995,174,B,triangle,0.001261438000256021,,,,,,,,,1,0,,6,,,,,,,,,,,926.2770915109995,926.2770915109995,926.2770915109995,926.2770915109995,927.7756385509992,927.7756385509992,927.7756385509992,927.7756385509992,927.792311274,927.792311274,927.792311274,927.792311274,switch,letter,lettSwt,j,0.776726958000836,vtsPrac,0,928.5763564699992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,935.2671735609993,181,D,star,0.0014888619998600916,,,,,,,,,0,0,,6,,,,,,,,,,,931.0662224709995,931.0662224709995,931.0662224709995,931.0662224709995,932.5641290929998,932.5641290929998,932.5641290929998,932.5641290929998,932.5810698779997,932.5810698779997,932.5810698779997,932.5810698779997,switch,number,NA,d,1.1730241450004542,vtsPrac,0,933.7655774919995,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,940.1892648189996,139,S,star,0.0017154249999293825,,,,,,,,,1,1,,6,,,,,,,,,,,936.2547963759998,936.2547963759998,936.2547963759998,936.2547963759998,937.7532528829997,937.7532528829997,937.7532528829997,937.7532528829997,937.7699278959999,937.7699278959999,937.7699278959999,937.7699278959999,switch,letter,lettSwt,k,0.9037598810009513,vtsPrac,0,938.6876138429998,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,945.2615369749992,160,H,triangle,0.0016678299998602597,,,,,,,,,1,0,,6,,,,,,,,,,,941.1759896219992,941.1759896219992,941.1759896219992,941.1759896219992,942.675347681,942.675347681,942.675347681,942.675347681,942.675347681,942.675347681,942.675347681,942.675347681,switch,number,numSwt,f,1.0535131170008754,vtsPrac,0,943.7599377639999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,950.5173324629995,167,B,circle,0.0014568070000677835,,,,,,,,,1,0,,6,,,,,,,,,,,946.250016553,946.250016553,946.250016553,946.250016553,947.7476094779995,947.7476094779995,947.7476094779995,947.7476094779995,947.7642281549997,947.7642281549997,947.7642281549997,947.7642281549997,switch,letter,lettSwt,j,1.2446655080002529,vtsPrac,0,949.0156519309994,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,955.3726362439993,125,W,triangle,0.0016407579996666755,,,,,,,,,1,0,,6,,,,,,,,,,,951.5051301029998,951.5051301029998,951.5051301029998,951.5051301029998,953.0033877609994,953.0033877609994,953.0033877609994,953.0033877609994,953.020089916,953.020089916,953.020089916,953.020089916,switch,number,numSwt,d,0.8452030540011037,vtsPrac,0,953.871173818,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,969.1711644609995,160,F,star,0.0024409830002696253,,,,,,,,,1,0,,,,,,,,,,,,,965.3878718579999,965.3878718579999,965.3878718579999,965.3878718579999,966.885413213,966.885413213,966.885413213,966.885413213,966.9020774439996,966.9020774439996,966.9020774439996,966.9020774439996,repeat,number,numRpt,f,0.7559463000006872,noRew,0,,,,,,,0,967.6700284069993,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,974.3267467589994,146,H,hexagon,0.0014390420001291204,,,,,,,,,1,0,,,,,,,,,,,,,970.1595229039995,970.1595229039995,970.1595229039995,970.1595229039995,971.6571379979996,971.6571379979996,971.6571379979996,971.6571379979996,971.6740040559998,971.6740040559998,971.6740040559998,971.6740040559998,switch,letter,lettSwt,j,1.1359440550004365,noRew,0,,,,,,,0,972.8252674449996,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,979.1153699879997,181,W,circle,0.0014969039993957267,,,,,,,,,1,0,,,,,,,,,,,,,975.3156669339996,975.3156669339996,975.3156669339996,975.3156669339996,976.8130279239995,976.8130279239995,976.8130279239995,976.8130279239995,976.829749988,976.829749988,976.829749988,976.829749988,switch,number,numSwt,f,0.7719600119999086,noRew,0,,,,,,,0,977.6138260789994,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,983.4870309839998,167,B,hexagon,0.0015720579995104345,,,,,,,,,1,0,,,,,,,,,,,,,980.1042149619998,980.1042149619998,980.1042149619998,980.1042149619998,981.6017284129994,981.6017284129994,981.6017284129994,981.6017284129994,981.6182836279995,981.6182836279995,981.6182836279995,981.6182836279995,switch,letter,lettSwt,j,0.3673158040010094,noRew,0,,,,,,,0,981.9853799979992,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,988.2422310309994,160,F,hexagon,0.0010706419998314232,,,,,,,,,1,0,,,,,,,,,,,,,984.4748792749997,984.4748792749997,984.4748792749997,984.4748792749997,985.9730964719993,985.9730964719993,985.9730964719993,985.9730964719993,985.9897521019993,985.9897521019993,985.9897521019993,985.9897521019993,switch,number,numSwt,f,0.7486642559997563,noRew,0,,,,,,,0,986.7407203139992,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,992.9974577959993,146,H,circle,0.0015804349995960365,,,,,,,,,1,0,,,,,,,,,,,,,989.2294787639994,989.2294787639994,989.2294787639994,989.2294787639994,990.7280977559994,990.7280977559994,990.7280977559994,990.7280977559994,990.7449785579993,990.7449785579993,990.7449785579993,990.7449785579993,switch,letter,lettSwt,j,0.7367781980001382,noRew,0,,,,,,,0,991.4958891169999,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,997.635842275,181,W,star,0.0014467630007857224,,,,,,,,,1,0,,,,,,,,,,,,,993.9845944399995,993.9845944399995,993.9845944399995,993.9845944399995,995.4834152639996,995.4834152639996,995.4834152639996,995.4834152639996,995.5002663139994,995.5002663139994,995.5002663139994,995.5002663139994,switch,number,numSwt,f,0.6297794360007174,noRew,0,,,,,,,0,996.1340781879999,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1002.140683142,167,B,hexagon,0.0014980180003476562,,,,,,,,,1,0,,,,,,,,,,,,,998.6246572629998,998.6246572629998,998.6246572629998,998.6246572629998,1000.1218471369993,1000.1218471369993,1000.1218471369993,1000.1218471369993,1000.1385770679999,1000.1385770679999,1000.1385770679999,1000.1385770679999,switch,letter,lettSwt,j,0.48623690500062366,noRew,0,,,,,,,0,1000.6390944949999,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1007.0129936919993,167,H,star,0.0016046920000007958,,,,,,,,,1,0,,,,,,,,,,,,,1003.1287648379994,1003.1287648379994,1003.1287648379994,1003.1287648379994,1004.626942715,1004.626942715,1004.626942715,1004.626942715,1004.6435059629994,1004.6435059629994,1004.6435059629994,1004.6435059629994,switch,number,numSwt,f,0.8620754910007236,noRew,0,,,,,,,0,1005.5112405979999,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1011.7016415489998,146,Y,circle,0.0015427279995492427,,,,,,,,,1,0,,,,,,,,,,,,,1008.0020734439995,1008.0020734439995,1008.0020734439995,1008.0020734439995,1009.4990904669994,1009.4990904669994,1009.4990904669994,1009.4990904669994,1009.5158123809997,1009.5158123809997,1009.5158123809997,1009.5158123809997,switch,letter,lettSwt,k,0.6697116720006306,noRew,0,,,,,,,0,1010.1999205889997,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
