LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,752,,,1522.732920342,,,S,160,hexagon,0.0006886969995321124,,,,,1,0,,,,,,,,,,,,1518.7618826619996,1518.7618826619996,1518.7618826619996,1518.7618826619996,1520.2634958249996,1520.2634958249996,1520.2634958249996,1520.2634958249996,1520.2634958249996,1520.2634958249996,1520.2634958249996,1520.2634958249996,switch,letter,lettSwt,f,0.9236496170001374,noRew,,,1,,,,,,,,,1521.2312612640003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,10,762,,,1527.4047595469997,,,W,174,triangle,0.0011529820003488567,,,,,1,0,,,,,,,,,,,,1523.7006843140002,1523.7006843140002,1523.7006843140002,1523.7006843140002,1525.20216846,1525.20216846,1525.20216846,1525.20216846,1525.20216846,1525.20216846,1525.20216846,1525.20216846,repeat,letter,lettRpt,f,0.6732832080001572,noRew,,,1,,,,,,,,,1525.9197661570001,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,762,,,1532.7605845410003,,,Y,139,hexagon,0.0010455490000822465,,,,,0,0,,,,,,,,,,,,1528.3890470849997,1528.3890470849997,1528.3890470849997,1528.3890470849997,1529.8907959350004,1529.8907959350004,1529.8907959350004,1529.8907959350004,1529.8907959350004,1529.8907959350004,1529.8907959350004,1529.8907959350004,repeat,letter,NA,d,1.319367350000448,noRew,,,1,,,,,,,,,1531.2589725410003,1532.7605845410003,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,10,772,,,1650.4070121520003,,,D,181,circle,0.0015937939997456851,,,,,1,1,,,,,,,,,,,,1646.3191647039998,1646.3191647039998,1646.3191647039998,1646.3191647039998,1647.8208843589996,1647.8208843589996,1647.8208843589996,1647.8208843589996,1647.8208843589996,1647.8208843589996,1647.8208843589996,1647.8208843589996,switch,number,numSwt,k,1.0376975819995096,noRew,,,2,,,,,,,space,1.4619051590002528,1648.9053957350002,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,772,,,1655.0120313319999,,,H,167,star,0.0012657650004257448,,,,,0,0,,,,,,,,,,,,1651.3747010740003,1651.3747010740003,1651.3747010740003,1651.3747010740003,1652.8765278469996,1652.8765278469996,1652.8765278469996,1652.8765278469996,1652.8765278469996,1652.8765278469996,1652.8765278469996,1652.8765278469996,switch,letter,NA,f,0.5905054469999413,noRew,,,2,,,,,,,,,1653.5105928509997,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,772,,,1661.602822491,,,U,125,star,0.0013912340000388213,,,,,1,1,,,,,,,,,,,,1655.9798422890003,1655.9798422890003,1655.9798422890003,1655.9798422890003,1657.4817113570002,1657.4817113570002,1657.4817113570002,1657.4817113570002,1657.4817113570002,1657.4817113570002,1657.4817113570002,1657.4817113570002,switch,number,numSwt,j,2.592638863000957,noRew,,,2,,,,,,,,,1660.117756571,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,10,782,,,1666.8252289050001,,,W,139,circle,0.0013573759997598245,,,,,1,0,,,,,,,,,,,,1662.5871339110004,1662.5871339110004,1662.5871339110004,1662.5871339110004,1664.0888079760002,1664.0888079760002,1664.0888079760002,1664.0888079760002,1664.0888079760002,1664.0888079760002,1664.0888079760002,1664.0888079760002,repeat,number,numRpt,j,1.185745874000986,noRew,,,2,,,,,,,,,1665.3234671100004,1666.8252289050001,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,0,782,,,1671.5970058260004,,,F,132,circle,0.0010166980000576586,,,,,0,0,,,,,,,,,,,,1667.8094408820002,1667.8094408820002,1667.8094408820002,1667.8094408820002,1669.3114112910002,1669.3114112910002,1669.3114112910002,1669.3114112910002,1669.3114112910002,1669.3114112910002,1669.3114112910002,1669.3114112910002,repeat,number,NA,k,0.7551972910000586,noRew,,,2,,,,,,,,,1670.1121681950003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,782,,,1676.8195548050003,,,B,146,star,0.0014583399997718516,,,,,1,1,,,,,,,,,,,,1672.5815908110003,1672.5815908110003,1672.5815908110003,1672.5815908110003,1674.0831779920004,1674.0831779920004,1674.0831779920004,1674.0831779920004,1674.0831779920004,1674.0831779920004,1674.0831779920004,1674.0831779920004,repeat,number,numRpt,j,1.2076640910004244,noRew,,,2,,,,,,,,,1675.3344487110003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,782,,,1683.810442507,,1684.3110355310005,S,174,star,0.001004871999612078,,,,,-1,0,,,,,,,,,,,,1677.8038948950002,1677.8038948950002,1677.8038948950002,1677.8038948950002,1679.3057478490005,1679.3057478490005,1679.3057478490005,1679.3057478490005,1679.3057478490005,1679.3057478490005,1679.3057478490005,1679.3057478490005,switch,no_choice,NA,None,,noRew,,,2,,,1682.3089498719996,1682.3089498719996,1682.3089498719996,1682.3089498719996,,,1682.3089498719996,1683.810442507,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,783,,,1687.9484323000001,,,Y,160,circle,0.008299029999761842,,,,,1,0,,,,,,,,,,,,1684.8116995550004,1684.8116995550004,1684.8116995550004,1684.8116995550004,1686.32990157,1686.32990157,1686.32990157,1686.32990157,1686.32990157,1686.32990157,1686.32990157,1686.32990157,switch,number,numSwt,k,0.09647245100086366,noRew,,,2,,,,,,,,,1686.4635834019996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,0,783,,,1692.0028502070004,,,D,181,star,0.001145764999819221,,,,,0,0,,,,,,,,,,,,1688.9328090160002,1688.9328090160002,1688.9328090160002,1688.9328090160002,1690.4344864,1690.4344864,1690.4344864,1690.4344864,1690.4344864,1690.4344864,1690.4344864,1690.4344864,repeat,number,NA,j,0.039806733000204986,noRew,,,2,,,,,,,,,1690.5179391240003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,10,793,,,1696.0572562949997,,,H,167,circle,0.01793885400002182,,,,,1,1,,,,,,,,,,,,1693.0041201990002,1693.0041201990002,1693.0041201990002,1693.0041201990002,1694.488802892,1694.488802892,1694.488802892,1694.488802892,1694.5055479919997,1694.5055479919997,1694.5055479919997,1694.5055479919997,repeat,number,numRpt,k,0.041973161000441905,noRew,,,2,,,,,,,,,1694.5724706449996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,1,794,,,1700.212004517,,,U,125,circle,0.001233875999787415,,,,,1,0,,,,,,,,,,,,1697.0416825959996,1697.0416825959996,1697.0416825959996,1697.0416825959996,1698.5434884110005,1698.5434884110005,1698.5434884110005,1698.5434884110005,1698.5434884110005,1698.5434884110005,1698.5434884110005,1698.5434884110005,repeat,number,numRpt,j,0.13934206200019617,noRew,,,2,,,,,,,,,1698.7268427220001,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,0,794,,,1704.5332756310004,,,W,139,star,0.0013839260000167997,,,,,0,0,,,,,,,,,,,,1701.196186611,1701.196186611,1701.196186611,1701.196186611,1702.6979562049996,1702.6979562049996,1702.6979562049996,1702.6979562049996,1702.6979562049996,1702.6979562049996,1702.6979562049996,1702.6979562049996,repeat,number,NA,k,0.311693617000401,noRew,,,2,,,,,,,,,1703.0483721470005,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,0,794,,,1708.554567015,,,F,132,star,0.0012648729998545605,,,,,0,1,,,,,,,,,,,,1705.517764926,1705.517764926,1705.517764926,1705.517764926,1707.0194099699997,1707.0194099699997,1707.0194099699997,1707.0194099699997,1707.0194099699997,1707.0194099699997,1707.0194099699997,1707.0194099699997,repeat,number,NA,k,0.0005577090000770113,noRew,,,2,,,,,,,,,1707.0694399070003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,0,794,,,1712.8424596620002,,,B,146,circle,0.017006091000439483,,,,,0,1,,,,,,,,,,,,1709.5388632870004,1709.5388632870004,1709.5388632870004,1709.5388632870004,1711.0239897120005,1711.0239897120005,1711.0239897120005,1711.0239897120005,1711.0406105010002,1711.0406105010002,1711.0406105010002,1711.0406105010002,repeat,number,NA,k,0.26744360900056563,noRew,,,2,,,,,,,,,1711.3408545819998,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,804,,,1717.19725961,,,S,174,star,0.0013403739994828356,,,,,1,1,,,,,,,,,,,,1713.8270645070002,1713.8270645070002,1713.8270645070002,1713.8270645070002,1715.3287260250004,1715.3287260250004,1715.3287260250004,1715.3287260250004,1715.3287260250004,1715.3287260250004,1715.3287260250004,1715.3287260250004,repeat,number,numRpt,k,0.33768483099947844,noRew,,,2,,,,,,,,,1715.7289259820004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,1,805,,,1721.969434436,,,Y,160,circle,0.0012031210007990012,,,,,1,0,,,,,,,,,,,,1718.1818303300001,1718.1818303300001,1718.1818303300001,1718.1818303300001,1719.6834924139998,1719.6834924139998,1719.6834924139998,1719.6834924139998,1719.6834924139998,1719.6834924139998,1719.6834924139998,1719.6834924139998,repeat,number,numRpt,k,0.7587824920005914,noRew,,,2,,,,,,,,,1720.484491271,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,0,805,,,1726.6076098190001,,,D,139,star,0.0015782600003149128,,,,,0,0,,,,,,,,,,,,1722.9536449949996,1722.9536449949996,1722.9536449949996,1722.9536449949996,1724.4555204160001,1724.4555204160001,1724.4555204160001,1724.4555204160001,1724.4555204160001,1724.4555204160001,1724.4555204160001,1724.4555204160001,repeat,number,NA,k,0.6020549150002807,noRew,,,2,,,,,,,,,1725.1062356260004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,1,806,,,1730.628782831,,,S,174,circle,0.0011833880007543485,,,,,1,1,,,,,,,,,,,,1727.5921526850002,1727.5921526850002,1727.5921526850002,1727.5921526850002,1729.0938085909997,1729.0938085909997,1729.0938085909997,1729.0938085909997,1729.0938085909997,1729.0938085909997,1729.0938085909997,1729.0938085909997,repeat,number,numRpt,k,0.012413762000051065,noRew,,,2,,,,,,,,,1729.14390556,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,806,,,1734.666691926,,,B,160,star,0.0012343759999566828,,,,,0,0,,,,,,,,,,,,1731.6131943490004,1731.6131943490004,1731.6131943490004,1731.6131943490004,1733.1148595509999,1733.1148595509999,1733.1148595509999,1733.1148595509999,1733.1148595509999,1733.1148595509999,1733.1148595509999,1733.1148595509999,repeat,number,NA,j,0.007595549000598112,noRew,,,2,,,,,,,,,1733.1651315189997,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,0,806,,,1738.971363045,,,Y,146,circle,0.017298710000432038,,,,,0,1,,,,,,,,,,,,1735.6511493439998,1735.6511493439998,1735.6511493439998,1735.6511493439998,1737.1360874420002,1737.1360874420002,1737.1360874420002,1737.1360874420002,1737.1526333750003,1737.1526333750003,1737.1526333750003,1737.1526333750003,repeat,number,NA,k,0.28343454899959397,noRew,,,2,,,,,,,,,1737.453002439,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
