LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,368.46507372700034,a,1.6444075140007044,1,475,2,370.1336146779995,371.6352065659994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,372.13579306499923,a,1.5093493800013675,1,476,2,373.670831767,375.1725288870002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,5,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,375.67302120899876,a,1.3076978780009085,10,486,2,377.0079032949998,378.50957158599886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,379.009995168999,l,1.4913292080018437,1,487,2,380.528272395999,382.03011941099976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,382.5307240559996,a,1.7777032890007831,1,488,2,384.33259714799897,385.834356465999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,386.3348850250004,l,7.0940774049995525,1,489,2,393.459385578999,394.9609162729994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,395.4614651289994,l,1.2156695180019597,1,490,2,396.6962467969988,398.1979117039991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,398.698551776999,l,2.1617682070009323,10,500,2,400.8842660350001,402.38613031899877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,402.8863913509995,a,1.2785589020004409,1,501,2,404.1879452539997,405.6894192079999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,406.190160311,a,1.6232163260010566,1,502,2,407.8418930579992,409.34351471099944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,409.84429234900017,l,1.3440339030003088,1,503,2,411.2124033429991,412.71393596599955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,413.21448805399996,l,2.9426518130021577,10,513,2,416.18447278799977,417.68607258299926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,3,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,418.18692476899923,a,1.641550192001887,1,514,2,419.8550954980001,421.3567776460004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,421.85726797700045,a,1.6277970640003332,1,515,2,423.5092891259992,425.0107462199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,5,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,425.5117015960004,a,2.9488180320004176,10,525,2,428.4813782149995,429.98316549399897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,430.4835170890001,l,1.2024465780013998,1,526,2,431.7182416960004,433.21997107599964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,433.72064520999993,l,3.3963951550013007,10,536,2,437.14113202299995,438.64251875899936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,439.14307594899947,a,1.5189621940007783,10,546,2,440.67808495399913,442.17996855300044,442.17996855300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,442.6806272169997,l,0.701687546001267,10,556,2,443.41447055999924,444.916027792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,445.41675926800053,a,0.5179887560007046,10,566,2,445.9673495200004,447.46886554499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,447.9694078960001,l,0.44324249300188967,10,576,2,448.43687265599874,449.9380973690004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.3531878519989,,174,W,circle,0.002019158000621246,459.6464009350002,461.1506763260004,461.1506763260004,461.1506763260004,1,0,f,0.6697745130004478,0,461.8518512739993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.80843636399914,,146,S,star,0.0016291030005959328,464.33162364099917,465.839135577,465.839135577,465.839135577,1,0,d,0.4388484890005202,0,466.30628973199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.4632060719996,,125,Y,hexagon,0.0017046489992935676,468.7879562149992,470.2941277539994,470.2941277539994,470.2941277539994,1,0,d,0.646418899001219,0,470.96149433499886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9684445089988,,139,U,triangle,0.0015978600004018517,473.4429958820001,474.94937415499953,474.94937415499953,474.94937415499953,1,0,d,0.494954850000795,0,475.4653967279992,476.9684445089988,477.4689574370004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.5567217489988,,181,B,circle,0.0005381459995987825,477.94714221399954,479.4544033589991,479.4544033589991,479.4544033589991,1,0,f,0.5679491459995916,0,480.05488129900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1448969720004,,167,H,star,0.0015334969994000858,482.534037600999,484.04268079400026,484.04268079400026,484.04268079400026,1,0,f,0.5776285090014426,0,484.64361809599905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.66663789300037,,132,D,triangle,0.001552704999994603,487.1230877580001,488.6310208699997,488.6310208699997,488.6310208699997,1,0,d,0.5093468220002251,0,489.1649960199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.18837113599875,,160,F,hexagon,0.0014265380013966933,491.6431613129989,493.15262303800046,493.15262303800046,493.15262303800046,1,0,f,0.5176064880015474,0,493.6865746019994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.7603135369991,,174,W,circle,0.0010365590005676495,496.1644188070004,497.6743901560003,497.6743901560003,497.6743901560003,1,0,f,0.5620231310003874,0,498.25835577199905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.86563612399914,,146,S,star,0.0015690349991928088,500.7372826999999,502.24602459199923,502.24602459199923,502.24602459199923,1,0,d,1.0953956410012324,0,503.3639088609998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6259118769995,,132,Y,hexagon,0.0021985769999446347,,,,,1,0,,,1,543.1243270199993,,,540.7164662249997,542.2235964270003,542.2235964270003,542.2235964270003,k,0.8770600170009857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2632039700002,,160,F,circle,0.0009868739998637466,,,,,1,0,,,1,547.7631009969991,549.2632039700002,,545.6041154039995,547.1122169709997,547.1122169709997,547.1122169709997,j,0.628114318000371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.8362813780004,,139,W,triangle,0.0013822599994455231,,,,,1,0,,,1,552.3345681190003,,,550.2428623269989,551.7506205360005,551.7506205360005,551.7506205360005,k,0.5679439280011138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.7084372249992,,181,B,star,0.0007140639991121134,,,,,1,0,,,1,557.2067669159987,,,554.8143573460002,556.3223419219994,556.3223419219994,556.3223419219994,j,0.8522170420019393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3303712469988,,146,S,circle,0.002362809000260313,,,,,1,0,,,1,561.8285519599995,,,559.6862967979996,561.1944470019989,561.1944470019989,561.1944470019989,k,0.602202889000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8018485809989,,174,H,star,0.001581929998792475,,,,,1,0,,,1,566.3000245599997,,,564.3090006499988,565.8161984819999,565.8161984819999,565.8161984819999,j,0.4611283790000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3733497699995,,125,D,hexagon,0.0012170879999757744,,,,,1,0,,,1,570.8716443529993,,,568.7802833240003,570.2877844189989,570.2877844189989,570.2877844189989,j,0.5571916650005733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.8951562949987,,167,U,triangle,0.0014808759988227393,,,,,1,0,,,1,575.393320617999,,,573.351130351999,574.8593141309993,574.8593141309993,574.8593141309993,k,0.5061160200002632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.566936317,,132,Y,hexagon,0.0018693649999477202,,,,,1,0,,,1,580.0653874479995,,,577.8723310509995,579.3811423879997,579.3811423879997,579.3811423879997,k,0.6562711840015254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.705904131999,,160,F,star,0.001539245999083505,,,,,1,0,,,1,585.2042796869991,,,582.5450832999995,584.0528896180003,584.0528896180003,584.0528896180003,j,1.1191338250009721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,628.4522123129991,,181,F,hexagon,0.0020352619994810084,,,,,1,0,,,2,,,,,,,,,,624.2593502999989,624.2593502999989,624.2593502999989,624.2593502999989,625.7657006930003,625.7657006930003,625.7657006930003,625.7657006930003,625.7657006930003,625.7657006930003,625.7657006930003,625.7657006930003,-1,number,NA,f,1.1685197100014193,vtsPrac,626.9506586489988,628.4522123129991,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,633.3075328350005,,132,U,triangle,0.0007004510007391218,,,,,1,0,,,2,,,,,,,,,,629.4317473179999,629.4317473179999,629.4317473179999,629.4317473179999,630.9380912699999,630.9380912699999,630.9380912699999,630.9380912699999,630.9380912699999,630.9380912699999,630.9380912699999,630.9380912699999,switch,letter,lettSwt,k,0.8351066660015931,vtsPrac,631.8055563170001,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,638.4463244580002,,167,D,circle,0.0015232759997161338,,,,,1,0,,,2,,,,,,,,,,634.2865055589991,634.2865055589991,634.2865055589991,634.2865055589991,635.793510178999,635.793510178999,635.793510178999,635.793510178999,635.793510178999,635.793510178999,635.793510178999,635.793510178999,repeat,letter,lettRpt,j,1.1231727990016225,vtsPrac,636.94455199,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,643.1855487419998,,174,Y,star,0.0018562460008979542,,,,,1,0,,,2,,,,,,,,,,639.425495861,639.425495861,639.425495861,639.425495861,640.9323229580004,640.9323229580004,640.9323229580004,640.9323229580004,640.9323229580004,640.9323229580004,640.9323229580004,640.9323229580004,switch,number,numSwt,f,0.7279914970004029,vtsPrac,641.6835208489993,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,647.9070681979993,,181,F,hexagon,0.001557643001433462,,,,,1,0,,,2,,,,,,,,,,644.1618396319991,644.1618396319991,644.1618396319991,644.1618396319991,645.6708552990003,645.6708552990003,645.6708552990003,645.6708552990003,645.6708552990003,645.6708552990003,645.6708552990003,645.6708552990003,repeat,number,numRpt,f,0.7097331800014217,vtsPrac,646.4052058500001,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
