LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,fix.stopped,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.03059079800005,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,217.51475485799892,l,0.7027768190018833,1,147,0,218.2486782369997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7504816719993,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,220.23429611699976,a,0.7840662070047983,10,157,0,221.03508569000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.53675899799782,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,223.02056073799758,l,2.2046508860039467,1,158,0,225.25632364099874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.75814682899727,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,227.2418965399993,l,0.9026312460046029,10,168,0,228.17632830799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.6778819229985,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,230.16181222500018,l,1.6952982010043343,10,178,0,231.88034064900057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.38199409299705,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,233.86570526799915,l,1.543832621002366,1,179,0,235.43428790899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.93587638999816,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,237.41980477099787,a,1.6863237410034344,10,189,0,239.13815977099875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.2723890979978,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,252.75338019899937,l,0.6635484250000445,10,199,1,253.43752797100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.93928768799742,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,255.42311992800023,a,2.3468085810054617,1,200,1,257.7923579189992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.2938979319988,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,259.7779807839979,l,3.3364797120011644,10,210,1,263.1313585429998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.6331549940005,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,265.11691415599853,a,2.0858391820002,10,220,1,267.21939915999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.72088458899816,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,269.20469745399896,l,2.4280480470042676,1,221,1,271.65793228799885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.15915656499783,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,273.6433700589987,l,0.7095191100015654,10,231,1,274.3773282869988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.87899825299974,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,276.3628236320001,a,2.526915459002339,10,241,1,278.9155361979974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.417262130999,280.901161062,280.901161062,280.901161062,280.901161062,280.901161062,280.901161062,280.901161062,280.901161062,280.901161062,a,2.3713030930048262,1,242,1,283.30367364799895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.805320989999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,285.2892411749999,l,5.663497787001688,1,243,1,290.97907530799785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.4804766119996,292.964375749998,292.964375749998,292.964375749998,292.964375749998,292.964375749998,292.964375749998,292.964375749998,292.964375749998,292.964375749998,l,0.6132492380020267,10,253,1,293.598279136997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1000154829999,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,295.5839117350006,a,1.4095935900004406,10,263,1,297.0188820149997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.52040324599875,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,299.0042808090002,a,1.0853875170032552,10,273,1,300.1221057019975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.62391604799996,302.107825674997,302.107825674997,302.107825674997,302.107825674997,302.107825674997,302.107825674997,302.107825674997,302.107825674997,302.107825674997,l,2.772859109001729,10,283,1,304.91089612499854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.41269879899846,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,306.89644754599794,l,1.4416581180012145,1,284,1,308.3646909380004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8663601389999,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,310.3502665519991,a,3.1072584290050145,10,294,1,313.4869732749976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9888201729991,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,315.4726209039982,a,1.7283998290040472,1,295,1,317.2244320869977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.7259982709984,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,319.20996738399845,l,4.847686971002986,1,296,1,324.08234818799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.58399380099945,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,326.06789021700024,l,6.653147030003311,1,297,1,332.7418465970004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,6,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.2432814219974,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,334.7276389469989,l,0.7139718740036187,10,307,1,335.4613265589978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,7,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.9630632139997,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,337.44685925999875,a,1.7465297580019978,10,317,1,339.2154462549988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.71701952999865,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,341.20090068599893,a,1.6019685130013386,1,318,1,342.81931935899775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.3208848849972,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,344.8049968439991,a,0.6522743220011762,10,328,1,345.4889144959998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,10,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.9905852869997,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,347.4744195809981,l,2.159109162999812,10,338,1,349.66025564499796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,11,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.1618708979986,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,351.64592195099976,a,2.4364074320037616,10,348,1,354.09879669899965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.6001454449979,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,356.0841039810002,a,1.5892057150012988,10,358,1,357.7023713419985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2040082579988,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,359.6878907680002,l,3.6410918350011343,10,368,1,363.35876008099876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.86056713799917,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,365.3441669450003,a,0.8024979060028272,10,378,1,366.17869824199806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6804096889973,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,368.1640600139981,a,2.6454231740026444,10,388,1,370.833624177998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,4,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.33523635099846,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,372.8191832759985,a,2.8784651850000955,10,398,1,375.72257655499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.22428268399744,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,377.7081696009991,l,0.7650207450024027,10,408,1,378.49212966999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.9939007899993,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,380.47765819599954,a,2.763925246003055,1,409,1,383.26410307399783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.7660019149989,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,385.24976803699974,l,0.8069721950050734,10,419,1,386.0841580939996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.58539497499805,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,388.0692782579972,a,4.964055756001471,10,429,1,393.05816717500056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5597845819975,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,395.04383352999866,l,2.509388806000061,1,430,1,397.5798833259978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.08160594799847,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,399.5653367539999,a,2.3005604230020253,1,431,1,401.8844564209976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
