LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.47574417800206,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,226.96129548500176,l,1.2402494199996,10,203,1,228.2300015189976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.74437846799992,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,230.22874100600166,a,1.1572200070004328,10,213,1,231.41274410399637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.91408120899723,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,233.39846557599958,a,1.2673260779920383,10,223,1,234.69896410300134,236.19945574099984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.19945574099984,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,236.69939180799702,l,1.525842761999229,10,233,1,238.25121783399663,239.75164267399668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.75164267399668,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,240.2360870229968,a,0.9336452409988851,10,243,1,241.18659474499873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.68930014399666,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,243.1714589990006,a,1.0214863879955374,10,253,1,244.2218878049971,245.72226170900103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.72226170900103,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,246.2067040949987,l,0.8347935450001387,10,263,1,247.0578985739994,248.55854289900162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.55854289900162,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,249.04272663199663,a,0.5670143759998609,10,273,1,249.6427471049974,251.14368903500144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.14368903500144,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,251.64348951500142,a,0.5899997020023875,10,283,1,252.26244010299706,253.76309595000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.76309595000203,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,254.2631109319991,l,0.8265030550028314,10,293,1,255.11373578899656,256.61376002900215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.61376002900215,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,257.09926741600066,a,1.0301952469962998,1,294,1,258.15208270100266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6661222979965,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,260.15045494499645,a,1.4107378449989483,10,304,1,261.58523114299896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,4,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0859356479996,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,263.57030944299913,l,0.863228624999465,10,314,1,264.45411998299824,265.954820965002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.954820965002,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,266.4370381760018,a,1.4524905020007282,1,315,1,267.9091008949981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,6,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.42309225200006,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,269.90781037599663,l,1.7252392800000962,10,325,1,271.660379930996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,7,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.16119453099964,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,273.64345967100235,a,1.886103438999271,10,335,1,275.5616989350019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.06381284599775,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,277.54782791600155,a,1.5976842070012935,1,336,1,279.1672487899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6810314059985,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,281.1652689679977,l,1.4601377679937286,1,337,1,282.6503292260022,284.1509077340015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1509077340015,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,284.63512097499915,l,1.1103687639988493,1,338,1,285.76869619100034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.2711707920025,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,287.7548479210018,a,2.0227398869974422,10,348,1,289.80665155500174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3229271050004,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,291.7944435919999,a,0.9184626269998262,10,358,1,292.74091397199663,294.2416871890018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2416871890018,294.725911169,294.725911169,294.725911169,294.725911169,294.725911169,294.725911169,294.725911169,294.725911169,294.725911169,a,0.7479107250037487,10,368,1,295.49182368900074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,2,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99526644100115,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,297.4790639979983,l,1.8658588669932215,1,369,1,299.3637885040007,300.86229408800136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.86229408800136,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,301.3462721190008,a,1.4386283549974905,10,379,1,302.81704171300225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,4,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3327692410021,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,304.7990826059977,a,2.0185280029982096,10,389,1,306.8373377169992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.3527315559986,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,308.83680711800116,l,2.660907673998736,10,399,1,311.5199840580026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.02349464599683,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,313.5057697230004,a,3.039235424999788,1,400,1,316.5754668419977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.077169391996,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,318.5594657900001,l,2.602139968999836,10,410,1,321.19618546999845,322.6968950090013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,8,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6968950090013,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,323.1969950709972,l,2.6126893010005006,10,420,1,325.8316711910011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,9,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.33299006299785,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,327.81717471100274,l,3.0563286199976574,1,421,1,330.9030614479998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4038151490022,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,332.88802803499857,l,1.417049532996316,1,422,1,334.32122605999757,335.82101004899596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.82101004899596,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,336.30504221499723,l,1.4245843309981865,1,423,1,337.75809904700145,339.2630486920025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.66898760599724,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,342.14367190100165,l,1.458154467996792,10,433,2,343.6307589470016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1445719399999,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,345.6289696179956,l,1.516624129995762,1,434,2,347.1672166060016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.68123619900143,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,349.16563653999765,a,1.19571621799696,10,444,2,350.38399000700156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.8847954840021,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,352.36870674500096,a,2.2645067929988727,10,454,2,354.65196711700264,356.1524942469987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1524942469987,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,356.63680728799955,l,1.3488606529936078,1,455,2,358.0071792669987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.50678087899723,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,359.98889602800045,l,1.651909029998933,10,465,2,361.6738731639998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1765377990014,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,363.65888429999904,a,1.4630523310042918,10,475,2,365.1438272899977,366.6439684470024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.6439684470024,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,367.1292848430021,l,2.1117193050013157,10,485,2,369.264022313997,370.7640593949982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7640593949982,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,371.2466326040012,a,1.4751971079967916,1,486,2,372.7521388160021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
