LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,494.7142813190003,l,1.2110357669953373,10,233,1,495.94900542899995,497.4508953060031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,497.95130142900234,a,1.6943282180000097,10,243,1,499.66982775400174,501.1714784750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,501.67211611600214,a,1.206401408995589,10,253,1,502.90666483899986,504.40824800300106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,504.9088470580027,l,1.1294253880005272,10,263,1,506.0601934639999,507.5618315240026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,508.0623455970017,l,2.5116808339989802,10,273,1,510.59853959900283,512.1003491120027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,512.6008229790023,a,1.1969459449974238,1,274,1,513.818649410001,515.320351084003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,515.8209071260026,l,0.5849844039985328,1,275,1,516.438373377001,517.9399172140002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,518.4404667400013,l,0.9021470499974384,1,276,1,519.3749943760013,520.8766645350006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,521.376111556001,l,0.7190443999970739,10,286,1,522.1112487120008,523.6131531950014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,524.1136010530026,l,0.692653263995453,10,296,1,524.8309257450019,526.3327698130015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,526.8331076120012,a,0.6925645079973037,10,306,1,527.5505258020021,529.0528214500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,529.553060557002,a,2.308836539996264,10,316,1,531.8888026090026,533.3906289590013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,533.8911117730022,a,3.122104092999507,10,326,1,537.0444012120024,538.5462655200026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,539.046753976003,a,0.7028629139967961,10,336,1,539.7808292200025,541.2827355879999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,541.7832482520025,l,0.6698474359982356,1,337,1,542.483785761,543.9855133630008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,544.4859713740007,a,1.0013944239981356,10,347,1,545.5037931799998,547.0054669080018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,547.5060025439998,l,0.8440549919978366,1,348,1,548.373677132,549.8753757650011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,550.376168103001,l,0.9735064489977958,10,358,1,551.3769762789998,552.878550974001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,553.3778927500025,a,3.421331328998349,1,359,1,556.8161501760005,558.3177781280028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,558.8183635740024,l,5.579768553998292,1,360,1,564.4246923770006,565.9263120280011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,3,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,566.4269637860016,l,0.8423614629973599,1,361,1,567.2948066320023,568.7964628940026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,569.2966371050024,a,1.2935691709972161,10,371,1,570.6150367260016,572.1165770330008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,572.617091221,a,1.8531969849973393,1,372,1,574.5027908100019,576.0044097930004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,576.5051524600021,a,1.334323115996085,10,382,1,577.8560954170025,579.3576435450013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,579.8580885370029,a,0.9166684469964821,10,392,1,580.7927950410012,582.2943530140001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,582.7948986090014,a,2.3544556409979123,1,393,1,585.1811368020026,586.6824923280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,9,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,587.1830682950022,l,1.4551231890000054,1,394,1,588.6678854490019,590.1696592860026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,590.6701300460008,l,2.2399527179950383,1,395,1,592.939423693002,594.4411744050012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,594.9416788500021,l,2.7277469069995277,10,405,1,597.6947390860005,599.1963026440026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,642.632836277,a,2.79808585599676,10,415,2,645.4474260360003,646.9492707690006,646.9492707690006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,647.4495988790004,a,2.2534791639991454,1,416,2,649.735388076002,651.2371137200025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,651.737599154003,a,1.8440970119954727,1,417,2,653.6067323710013,655.1083239100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,655.608603380002,l,1.0778707549980027,1,418,2,656.7097793009998,658.2113699180009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,658.7117729100028,a,1.1426897999990615,10,428,2,659.879895584003,661.3815098710002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,661.8819951730002,a,1.9877741950003838,10,438,2,663.9009299160025,665.4026689500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,665.9031746969995,l,1.669987470999331,1,439,2,667.6050212949995,669.1068489530007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,669.607338347003,l,1.0632074429959175,10,449,2,670.6917291470018,672.1934308650016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,672.6941544530018,l,9.439417914996739,1,450,2,682.1545054180024,683.656189485002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,684.1567472230017,l,2.3211753319992567,1,451,2,686.509388155002,688.0109623980024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,688.5115999469999,a,1.3508877039967047,1,452,2,689.8792694309996,691.3813121750027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,691.8820308329996,l,0.6597684479966119,10,462,2,692.5661320660001,694.0679031800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,694.5681254219999,a,1.5972192679982982,10,472,2,696.1866039820015,697.6885099700012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,1,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,698.1888100700016,l,4.0648885399969,1,473,2,702.276931417,703.7781934960003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,704.278951389002,l,0.7104529540010844,1,474,2,705.012996464,706.5148440490011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
